meter_id,timestamp_utc,energy_kwh_cumulative
MTR-003,2025-01-23 04:00:00,1015.45
MTR-003,2025-01-23 05:00:00,1016.87
MTR-003,2025-01-23 06:00:00,1017.88
MTR-003,2025-01-23 07:00:00,1019.22
MTR-003,2025-01-23 08:00:00,1020.24
MTR-003,2025-01-23 09:00:00,1022.11
MTR-003,2025-01-23 10:00:00,1023.9
MTR-003,2025-01-23 11:00:00,1025.4
MTR-003,2025-01-23 12:00:00,1026.84
MTR-003,2025-01-23 13:00:00,1028.38
MTR-003,2025-01-23 14:00:00,1030.81
MTR-003,2025-01-23 15:00:00,1033.57
MTR-003,2025-01-23 16:00:00,1034.81
MTR-003,2025-01-23 17:00:00,1036.24
MTR-003,2025-01-23 18:00:00,1037.61
MTR-003,2025-01-23 19:00:00,1038.18
MTR-003,2025-01-23 20:00:00,1039.29
MTR-003,2025-01-23 21:00:00,1041.08
MTR-003,2025-01-23 22:00:00,1042.73
MTR-003,2025-01-23 23:00:00,1044.28
MTR-003,2025-01-24 00:00:00,1045.5
MTR-003,2025-01-24 01:00:00,1046.56
MTR-003,2025-01-24 02:00:00,1047.9
MTR-003,2025-01-24 03:00:00,1049.76
MTR-003,2025-01-24 04:00:00,1050.43
MTR-003,2025-01-24 05:00:00,1052.29
MTR-003,2025-01-24 06:00:00,1053.95
MTR-003,2025-01-24 07:00:00,1055.98
MTR-003,2025-01-24 08:00:00,1057.47
MTR-003,2025-01-24 09:00:00,1058.17
MTR-003,2025-01-24 10:00:00,1059.01
MTR-003,2025-01-24 11:00:00,1060.23
MTR-003,2025-01-24 12:00:00,1061.8
MTR-003,2025-01-24 13:00:00,1063.34
MTR-003,2025-01-24 14:00:00,1064.24
MTR-003,2025-01-24 15:00:00,1066.0
MTR-003,2025-01-24 16:00:00,1067.94
MTR-003,2025-01-24 17:00:00,1069.36
MTR-003,2025-01-24 18:00:00,1070.51
MTR-003,2025-01-24 19:00:00,1072.5
MTR-003,2025-01-24 20:00:00,1073.47
MTR-003,2025-01-24 21:00:00,1074.57
MTR-003,2025-01-24 22:00:00,1075.8
MTR-003,2025-01-24 23:00:00,1077.28
MTR-003,2025-01-25 00:00:00,1079.0
MTR-003,2025-01-25 01:00:00,1079.97
MTR-003,2025-01-25 02:00:00,1081.88
MTR-003,2025-01-25 03:00:00,1083.52
MTR-003,2025-01-25 04:00:00,1085.96
MTR-003,2025-01-25 05:00:00,1086.82
MTR-003,2025-01-25 06:00:00,1088.44
MTR-003,2025-01-25 07:00:00,1089.76
MTR-003,2025-01-25 08:00:00,1091.15
MTR-003,2025-01-25 09:00:00,1092.04
MTR-003,2025-01-25 10:00:00,1093.63
MTR-003,2025-01-25 11:00:00,1095.64
MTR-003,2025-01-25 12:00:00,1096.94
MTR-003,2025-01-25 13:00:00,1098.54
MTR-003,2025-01-25 14:00:00,1099.75
MTR-003,2025-01-25 15:00:00,1101.63
MTR-003,2025-01-25 16:00:00,1102.82
MTR-003,2025-01-25 17:00:00,1104.1
MTR-003,2025-01-25 18:00:00,1105.08
MTR-003,2025-01-25 19:00:00,1106.64
MTR-003,2025-01-25 20:00:00,1108.47
MTR-003,2025-01-25 21:00:00,1110.51
MTR-003,2025-01-25 22:00:00,1112.39
MTR-003,2025-01-25 23:00:00,1113.4
MTR-003,2025-01-26 00:00:00,1114.17
MTR-003,2025-01-26 01:00:00,1116.08
MTR-003,2025-01-26 02:00:00,1117.57
MTR-003,2025-01-26 03:00:00,1119.09
MTR-003,2025-01-26 04:00:00,1120.23
MTR-003,2025-01-26 05:00:00,1121.81
MTR-003,2025-01-26 06:00:00,1123.25
MTR-003,2025-01-26 07:00:00,1124.97
MTR-003,2025-01-26 08:00:00,1127.17
MTR-003,2025-01-26 09:00:00,1127.84
MTR-003,2025-01-26 10:00:00,1129.63
MTR-003,2025-01-26 11:00:00,1132.45
MTR-003,2025-01-26 12:00:00,1133.09
MTR-003,2025-01-26 13:00:00,1134.65
MTR-003,2025-01-26 14:00:00,1136.7
MTR-003,2025-01-26 15:00:00,1138.42
MTR-003,2025-01-26 16:00:00,1139.37
MTR-003,2025-01-26 17:00:00,1140.2
MTR-003,2025-01-26 18:00:00,1142.72
MTR-003,2025-01-26 19:00:00,1143.64
MTR-003,2025-01-26 20:00:00,1145.38
MTR-003,2025-01-26 21:00:00,1147.45
MTR-003,2025-01-26 22:00:00,1149.46
MTR-003,2025-01-26 23:00:00,1150.81
MTR-003,2025-01-27 00:00:00,1152.78
MTR-003,2025-01-27 01:00:00,1154.1
MTR-003,2025-01-27 02:00:00,1155.89
MTR-003,2025-01-27 03:00:00,1158.24
MTR-003,2025-01-27 04:00:00,1159.62
MTR-003,2025-01-27 05:00:00,1160.62
MTR-003,2025-01-27 06:00:00,1161.78
MTR-003,2025-01-27 07:00:00,1163.23
MTR-003,2025-01-27 08:00:00,1164.34
MTR-003,2025-01-27 09:00:00,1165.72
MTR-003,2025-01-27 10:00:00,1166.67
MTR-003,2025-01-27 11:00:00,1167.72
MTR-003,2025-01-27 12:00:00,1169.28
MTR-003,2025-01-27 13:00:00,1172.0
MTR-003,2025-01-27 14:00:00,1173.43
MTR-003,2025-01-27 15:00:00,1174.26
MTR-003,2025-01-27 16:00:00,1175.39
MTR-003,2025-01-27 17:00:00,1176.52
MTR-003,2025-01-27 18:00:00,1177.72
MTR-003,2025-01-27 19:00:00,1179.61
MTR-003,2025-01-27 20:00:00,1181.94
MTR-003,2025-01-27 21:00:00,1184.0
MTR-003,2025-01-27 22:00:00,1185.25
MTR-003,2025-01-27 23:00:00,1186.1
MTR-003,2025-01-28 00:00:00,1188.12
MTR-003,2025-01-28 01:00:00,1189.7
MTR-003,2025-01-28 02:00:00,1190.68
MTR-003,2025-01-28 03:00:00,1192.25
MTR-003,2025-01-28 04:00:00,1193.35
MTR-003,2025-01-28 05:00:00,1195.46
MTR-003,2025-01-28 06:00:00,1198.28
MTR-003,2025-01-28 07:00:00,1200.89
MTR-003,2025-01-28 08:00:00,1202.16
MTR-003,2025-01-28 09:00:00,1203.79
MTR-003,2025-01-28 10:00:00,1205.48
MTR-003,2025-01-28 11:00:00,1207.18
MTR-003,2025-01-28 12:00:00,1208.17
MTR-003,2025-01-28 13:00:00,1210.63
MTR-003,2025-01-28 14:00:00,1212.84
MTR-003,2025-01-28 15:00:00,1213.89
MTR-003,2025-01-28 16:00:00,1215.65
MTR-003,2025-01-28 17:00:00,1217.48
MTR-003,2025-01-28 18:00:00,1218.95
MTR-003,2025-01-28 19:00:00,1219.7
MTR-003,2025-01-28 20:00:00,1220.36
MTR-003,2025-01-28 21:00:00,1222.59
MTR-003,2025-01-28 22:00:00,1223.64
MTR-003,2025-01-28 23:00:00,1225.04
MTR-003,2025-01-29 00:00:00,1226.34
MTR-003,2025-01-29 01:00:00,1227.3
MTR-003,2025-01-29 02:00:00,1228.35
MTR-003,2025-01-29 03:00:00,1229.97
MTR-003,2025-01-29 04:00:00,1230.74
MTR-003,2025-01-29 05:00:00,1232.51
MTR-003,2025-01-29 06:00:00,1234.3
MTR-003,2025-01-29 07:00:00,1236.71
MTR-003,2025-01-29 08:00:00,1237.41
MTR-003,2025-01-29 09:00:00,1238.92
MTR-003,2025-01-29 10:00:00,1241.07
MTR-003,2025-01-29 11:00:00,1242.71
MTR-003,2025-01-29 12:00:00,1244.09
MTR-003,2025-01-29 13:00:00,1244.47
MTR-003,2025-01-29 14:00:00,1245.8
MTR-003,2025-01-29 15:00:00,1246.94
MTR-003,2025-01-29 16:00:00,1248.33
MTR-003,2025-01-29 17:00:00,1251.46
MTR-003,2025-01-29 18:00:00,1253.19
MTR-003,2025-01-29 19:00:00,1254.6
MTR-003,2025-01-29 20:00:00,1255.47
MTR-003,2025-01-29 21:00:00,1257.75
MTR-003,2025-01-29 22:00:00,1259.64
MTR-003,2025-01-29 23:00:00,1260.91
MTR-003,2025-01-30 00:00:00,1261.82
MTR-003,2025-01-30 01:00:00,1263.9
MTR-003,2025-01-30 02:00:00,1265.59
MTR-003,2025-01-30 03:00:00,1267.78
MTR-003,2025-01-30 04:00:00,1268.95
MTR-003,2025-01-30 05:00:00,1270.86
MTR-003,2025-01-30 06:00:00,1271.24
MTR-003,2025-01-30 07:00:00,1272.34
MTR-003,2025-01-30 08:00:00,1273.27
MTR-003,2025-01-30 09:00:00,1274.39
MTR-003,2025-01-30 10:00:00,1275.8
MTR-003,2025-01-30 11:00:00,1277.71
MTR-003,2025-01-30 12:00:00,1278.65
MTR-003,2025-01-30 13:00:00,1280.77
MTR-003,2025-01-30 14:00:00,1282.52
MTR-003,2025-01-30 15:00:00,1283.42
MTR-003,2025-01-30 16:00:00,1285.07
MTR-003,2025-01-30 17:00:00,1286.56
MTR-003,2025-01-30 18:00:00,1288.41
MTR-003,2025-01-30 19:00:00,1289.26
MTR-003,2025-01-30 20:00:00,1291.1
MTR-003,2025-01-30 21:00:00,1292.78
MTR-003,2025-01-30 22:00:00,1294.46
MTR-003,2025-01-30 23:00:00,1295.56
MTR-003,2025-01-31 00:00:00,1296.58
MTR-003,2025-01-31 01:00:00,1298.32
MTR-003,2025-01-31 02:00:00,1300.42
MTR-003,2025-01-31 03:00:00,1301.73
MTR-003,2025-01-31 04:00:00,1303.47
MTR-003,2025-01-31 05:00:00,1305.66
MTR-003,2025-01-31 06:00:00,1307.66
MTR-003,2025-01-31 07:00:00,1309.44
MTR-003,2025-01-31 08:00:00,1311.73
MTR-003,2025-01-31 09:00:00,1313.89
MTR-003,2025-01-31 10:00:00,1315.76
MTR-003,2025-01-31 11:00:00,1317.71
MTR-003,2025-01-31 12:00:00,1319.09
MTR-003,2025-01-31 13:00:00,1320.44
MTR-003,2025-01-31 14:00:00,1321.85
MTR-003,2025-01-31 15:00:00,1322.48
MTR-003,2025-01-31 16:00:00,1324.01
MTR-003,2025-01-31 17:00:00,1324.93
MTR-003,2025-01-31 18:00:00,1326.86
MTR-003,2025-01-31 19:00:00,1327.6
MTR-003,2025-01-31 20:00:00,1329.72
MTR-003,2025-01-31 21:00:00,1330.89
MTR-003,2025-01-31 22:00:00,1332.3
MTR-003,2025-01-31 23:00:00,1334.23
MTR-003,2025-02-01 00:00:00,1335.18
MTR-003,2025-02-01 01:00:00,1336.45
MTR-003,2025-02-01 02:00:00,1337.73
MTR-003,2025-02-01 03:00:00,1339.32
MTR-003,2025-02-01 04:00:00,1340.4
MTR-003,2025-02-01 05:00:00,1342.05
MTR-003,2025-02-01 06:00:00,1344.51
MTR-003,2025-02-01 07:00:00,1346.35
MTR-003,2025-02-01 08:00:00,1347.55
MTR-003,2025-02-01 09:00:00,1349.05
MTR-003,2025-02-01 10:00:00,1351.1
MTR-003,2025-02-01 11:00:00,1352.35
MTR-003,2025-02-01 12:00:00,1353.09
MTR-003,2025-02-01 13:00:00,1354.84
MTR-003,2025-02-01 14:00:00,1357.27
MTR-003,2025-02-01 15:00:00,1358.69
MTR-003,2025-02-01 16:00:00,1359.74
MTR-003,2025-02-01 17:00:00,1361.32
MTR-003,2025-02-01 18:00:00,1363.17
MTR-003,2025-02-01 19:00:00,1364.45
MTR-003,2025-02-01 20:00:00,1365.74
MTR-003,2025-02-01 21:00:00,1367.27
MTR-003,2025-02-01 22:00:00,1369.03
MTR-003,2025-02-01 23:00:00,1370.2
MTR-003,2025-02-02 00:00:00,1371.09
MTR-003,2025-02-02 01:00:00,1373.1
MTR-003,2025-02-02 02:00:00,1374.43
MTR-003,2025-02-02 03:00:00,1375.74
MTR-003,2025-02-02 04:00:00,1377.21
MTR-003,2025-02-02 05:00:00,1378.91
MTR-003,2025-02-02 06:00:00,1380.38
MTR-003,2025-02-02 07:00:00,1381.53
MTR-003,2025-02-02 08:00:00,1383.37
MTR-003,2025-02-02 09:00:00,1384.75
MTR-003,2025-02-02 10:00:00,1386.93
MTR-003,2025-02-02 11:00:00,1389.14
MTR-003,2025-02-02 12:00:00,1390.54
MTR-003,2025-02-02 13:00:00,1391.26
MTR-003,2025-02-02 14:00:00,1392.16
MTR-003,2025-02-02 15:00:00,1393.04
MTR-003,2025-02-02 16:00:00,1394.77
MTR-003,2025-02-02 17:00:00,1396.29
MTR-003,2025-02-02 18:00:00,1397.62
MTR-003,2025-02-02 19:00:00,1399.71
MTR-003,2025-02-02 20:00:00,1401.43
MTR-003,2025-02-02 21:00:00,1402.53
MTR-003,2025-02-02 22:00:00,1404.16
MTR-003,2025-02-02 23:00:00,1405.48
MTR-003,2025-02-03 00:00:00,1407.25
MTR-003,2025-02-03 01:00:00,1408.84
MTR-003,2025-02-03 02:00:00,1410.53
MTR-003,2025-02-03 03:00:00,1412.48
MTR-003,2025-02-03 04:00:00,1413.28
MTR-003,2025-02-03 05:00:00,1415.13
MTR-003,2025-02-03 06:00:00,1417.04
MTR-003,2025-02-03 07:00:00,1418.15
MTR-003,2025-02-03 08:00:00,1419.62
MTR-003,2025-02-03 09:00:00,1420.06
MTR-003,2025-02-03 10:00:00,1421.18
MTR-003,2025-02-03 11:00:00,1422.39
MTR-003,2025-02-03 12:00:00,1423.58
MTR-003,2025-02-03 13:00:00,1425.24
MTR-003,2025-02-03 14:00:00,1427.22
MTR-003,2025-02-03 15:00:00,1428.39
MTR-003,2025-02-03 16:00:00,1430.1
MTR-003,2025-02-03 17:00:00,1431.99
MTR-003,2025-02-03 18:00:00,1434.23
MTR-003,2025-02-03 19:00:00,1436.01
MTR-003,2025-02-03 20:00:00,1437.75
MTR-003,2025-02-03 21:00:00,1439.07
MTR-003,2025-02-03 22:00:00,1441.22
MTR-003,2025-02-03 23:00:00,1441.86
MTR-003,2025-02-04 00:00:00,1443.87
MTR-003,2025-02-04 01:00:00,1444.77
MTR-003,2025-02-04 02:00:00,1445.03
MTR-003,2025-02-04 03:00:00,1446.72
MTR-003,2025-02-04 04:00:00,1448.32
MTR-003,2025-02-04 05:00:00,1449.99
MTR-003,2025-02-04 06:00:00,1451.46
MTR-003,2025-02-04 07:00:00,1453.07
MTR-003,2025-02-04 08:00:00,1454.36
MTR-003,2025-02-04 09:00:00,1455.8
MTR-003,2025-02-04 10:00:00,1457.31
MTR-003,2025-02-04 11:00:00,1459.03
MTR-003,2025-02-04 12:00:00,1461.17
MTR-003,2025-02-04 13:00:00,1463.7
MTR-003,2025-02-04 14:00:00,1464.49
MTR-003,2025-02-04 15:00:00,1466.35
MTR-003,2025-02-04 16:00:00,1467.98
MTR-003,2025-02-04 17:00:00,1469.26
MTR-003,2025-02-04 18:00:00,1470.76
MTR-003,2025-02-04 19:00:00,1472.14
MTR-003,2025-02-04 20:00:00,1473.26
MTR-003,2025-02-04 21:00:00,1474.59
MTR-003,2025-02-04 22:00:00,1475.66
MTR-003,2025-02-04 23:00:00,1476.77
MTR-003,2025-02-05 00:00:00,1479.03
MTR-003,2025-02-05 01:00:00,1480.71
MTR-003,2025-02-05 02:00:00,1482.15
MTR-003,2025-02-05 03:00:00,1483.33
MTR-003,2025-02-05 04:00:00,1484.65
MTR-003,2025-02-05 05:00:00,1486.09
MTR-003,2025-02-05 06:00:00,1487.59
MTR-003,2025-02-05 07:00:00,1489.5
MTR-003,2025-02-05 08:00:00,1491.52
MTR-003,2025-02-05 09:00:00,1492.18
MTR-003,2025-02-05 10:00:00,1493.2
MTR-003,2025-02-05 11:00:00,1494.82
MTR-003,2025-02-05 12:00:00,1495.91
MTR-003,2025-02-05 13:00:00,1498.01
MTR-003,2025-02-05 14:00:00,1499.23
MTR-003,2025-02-05 15:00:00,1501.37
MTR-003,2025-02-05 16:00:00,1502.87
MTR-003,2025-02-05 17:00:00,1503.55
MTR-003,2025-02-05 18:00:00,1505.37
MTR-003,2025-02-05 19:00:00,1506.61
MTR-003,2025-02-05 20:00:00,1508.93
MTR-003,2025-02-05 21:00:00,1510.52
MTR-003,2025-02-05 22:00:00,1511.31
MTR-003,2025-02-05 23:00:00,1513.0
MTR-003,2025-02-06 00:00:00,1513.76
MTR-003,2025-02-06 01:00:00,1515.17
MTR-003,2025-02-06 02:00:00,1515.97
MTR-003,2025-02-06 03:00:00,1517.31
MTR-003,2025-02-06 04:00:00,1519.57
MTR-003,2025-02-06 05:00:00,1520.77
MTR-003,2025-02-06 06:00:00,1521.96
MTR-003,2025-02-06 07:00:00,1523.47
MTR-003,2025-02-06 08:00:00,1524.69
MTR-003,2025-02-06 09:00:00,1526.55
MTR-003,2025-02-06 10:00:00,1528.0
MTR-003,2025-02-06 11:00:00,1530.52
MTR-003,2025-02-06 12:00:00,1532.44
MTR-003,2025-02-06 13:00:00,1533.53
MTR-003,2025-02-06 14:00:00,1534.06
MTR-003,2025-02-06 15:00:00,1534.8
MTR-003,2025-02-06 16:00:00,1536.1
MTR-003,2025-02-06 17:00:00,1537.93
MTR-003,2025-02-06 18:00:00,1538.94
MTR-003,2025-02-06 19:00:00,1540.76
MTR-003,2025-02-06 20:00:00,1542.3
MTR-003,2025-02-06 21:00:00,1543.3
MTR-003,2025-02-06 22:00:00,1545.22
MTR-003,2025-02-06 23:00:00,1546.41
MTR-003,2025-02-07 00:00:00,1549.0
MTR-003,2025-02-07 01:00:00,1550.59
MTR-003,2025-02-07 02:00:00,1551.49
MTR-003,2025-02-07 03:00:00,1552.86
MTR-003,2025-02-07 04:00:00,1554.5
MTR-003,2025-02-07 05:00:00,1555.77
MTR-003,2025-02-07 06:00:00,1556.57
MTR-003,2025-02-07 07:00:00,1557.63
MTR-003,2025-02-07 08:00:00,1559.0
MTR-003,2025-02-07 09:00:00,1560.82
MTR-003,2025-02-07 10:00:00,1562.53
MTR-003,2025-02-07 11:00:00,1564.44
MTR-003,2025-02-07 12:00:00,1566.16
MTR-003,2025-02-07 13:00:00,1567.82
MTR-003,2025-02-07 14:00:00,1569.42
MTR-003,2025-02-07 15:00:00,1570.7
MTR-003,2025-02-07 16:00:00,1572.01
MTR-003,2025-02-07 17:00:00,1573.69
MTR-003,2025-02-07 18:00:00,1575.08
MTR-003,2025-02-07 19:00:00,1576.99
MTR-003,2025-02-07 20:00:00,1577.0
MTR-003,2025-02-07 21:00:00,1578.6
MTR-003,2025-02-07 22:00:00,1579.87
MTR-003,2025-02-07 23:00:00,1580.98
MTR-003,2025-02-08 00:00:00,1582.47
MTR-003,2025-02-08 01:00:00,1583.91
MTR-003,2025-02-08 02:00:00,1585.2
MTR-003,2025-02-08 03:00:00,1586.32
MTR-003,2025-02-08 04:00:00,1587.71
MTR-003,2025-02-08 05:00:00,1589.76
MTR-003,2025-02-08 06:00:00,1591.15
MTR-003,2025-02-08 07:00:00,1592.28
MTR-003,2025-02-08 08:00:00,1593.63
MTR-003,2025-02-08 09:00:00,1595.82
MTR-003,2025-02-08 10:00:00,1597.51
MTR-003,2025-02-08 11:00:00,1598.68
MTR-003,2025-02-08 12:00:00,1600.43
MTR-003,2025-02-08 13:00:00,1601.65
MTR-003,2025-02-08 14:00:00,1602.87
MTR-003,2025-02-08 15:00:00,1603.85
MTR-003,2025-02-08 16:00:00,1605.32
MTR-003,2025-02-08 17:00:00,1606.77
MTR-003,2025-02-08 18:00:00,1608.56
MTR-003,2025-02-08 19:00:00,1609.2
MTR-003,2025-02-08 20:00:00,1611.29
MTR-003,2025-02-08 21:00:00,1613.07
MTR-003,2025-02-08 22:00:00,1614.21
MTR-003,2025-02-08 23:00:00,1615.81
MTR-003,2025-02-09 00:00:00,1617.87
MTR-003,2025-02-09 01:00:00,1619.34
MTR-003,2025-02-09 02:00:00,1620.39
MTR-003,2025-02-09 03:00:00,1621.91
MTR-003,2025-02-09 04:00:00,1623.05
MTR-003,2025-02-09 05:00:00,1624.37
MTR-003,2025-02-09 06:00:00,1626.39
MTR-003,2025-02-09 07:00:00,1627.62
MTR-003,2025-02-09 08:00:00,1628.58
MTR-003,2025-02-09 09:00:00,1630.29
MTR-003,2025-02-09 10:00:00,1631.62
MTR-003,2025-02-09 11:00:00,1632.86
MTR-003,2025-02-09 12:00:00,1634.12
MTR-003,2025-02-09 13:00:00,1635.94
MTR-003,2025-02-09 14:00:00,1637.5
MTR-003,2025-02-09 15:00:00,1639.31
MTR-003,2025-02-09 16:00:00,1641.19
MTR-003,2025-02-09 17:00:00,1642.45
MTR-003,2025-02-09 18:00:00,1644.05
MTR-003,2025-02-09 19:00:00,1646.27
MTR-003,2025-02-09 20:00:00,1648.32
MTR-003,2025-02-09 21:00:00,1649.6
MTR-003,2025-02-09 22:00:00,1650.14
MTR-003,2025-02-09 23:00:00,1651.88
MTR-003,2025-02-10 00:00:00,1653.23
MTR-003,2025-02-10 01:00:00,1654.46
MTR-003,2025-02-10 02:00:00,1655.64
MTR-003,2025-02-10 03:00:00,1657.39
MTR-003,2025-02-10 04:00:00,1659.63
MTR-003,2025-02-10 05:00:00,1660.98
MTR-003,2025-02-10 06:00:00,1661.93
MTR-003,2025-02-10 07:00:00,1662.72
MTR-003,2025-02-10 08:00:00,1663.13
MTR-003,2025-02-10 09:00:00,1663.97
MTR-003,2025-02-10 10:00:00,1665.7
MTR-003,2025-02-10 11:00:00,1667.22
MTR-003,2025-02-10 12:00:00,1669.05
MTR-003,2025-02-10 13:00:00,1670.8
MTR-003,2025-02-10 14:00:00,1672.15
MTR-003,2025-02-10 15:00:00,1673.73
MTR-003,2025-02-10 16:00:00,1675.09
MTR-003,2025-02-10 17:00:00,1675.43
MTR-003,2025-02-10 18:00:00,1677.42
MTR-003,2025-02-10 19:00:00,1678.7
MTR-003,2025-02-10 20:00:00,1680.06
MTR-003,2025-02-10 21:00:00,1681.87
MTR-003,2025-02-10 22:00:00,1682.93
MTR-003,2025-02-10 23:00:00,1684.16
MTR-003,2025-02-11 00:00:00,1685.85
MTR-003,2025-02-11 01:00:00,1687.24
MTR-003,2025-02-11 02:00:00,1689.14
MTR-003,2025-02-11 03:00:00,1691.06
MTR-003,2025-02-11 04:00:00,1691.93
MTR-003,2025-02-11 05:00:00,1693.16
MTR-003,2025-02-11 06:00:00,1694.97
MTR-003,2025-02-11 07:00:00,1695.69
MTR-003,2025-02-11 08:00:00,1697.24
MTR-003,2025-02-11 09:00:00,1698.56
MTR-003,2025-02-11 10:00:00,1698.82
MTR-003,2025-02-11 11:00:00,1699.58
MTR-003,2025-02-11 12:00:00,1701.1
MTR-003,2025-02-11 13:00:00,1703.21
MTR-003,2025-02-11 14:00:00,1704.01
MTR-003,2025-02-11 15:00:00,1705.12
MTR-003,2025-02-11 16:00:00,1705.74
MTR-003,2025-02-11 17:00:00,1706.62
MTR-003,2025-02-11 18:00:00,1708.05
MTR-003,2025-02-11 19:00:00,1708.92
MTR-003,2025-02-11 20:00:00,1711.04
MTR-003,2025-02-11 21:00:00,1712.42
MTR-003,2025-02-11 22:00:00,1713.81
MTR-003,2025-02-11 23:00:00,1715.59
MTR-003,2025-02-12 00:00:00,1717.08
MTR-003,2025-02-12 01:00:00,1718.78
MTR-003,2025-02-12 02:00:00,1720.26
MTR-003,2025-02-12 03:00:00,1720.67
MTR-003,2025-02-12 04:00:00,1722.66
MTR-003,2025-02-12 05:00:00,1723.58
MTR-003,2025-02-12 06:00:00,1725.14
MTR-003,2025-02-12 07:00:00,1727.55
MTR-003,2025-02-12 08:00:00,1728.9
MTR-003,2025-02-12 09:00:00,1729.94
MTR-003,2025-02-12 10:00:00,1731.06
MTR-003,2025-02-12 11:00:00,1732.69
MTR-003,2025-02-12 12:00:00,1733.77
MTR-003,2025-02-12 13:00:00,1734.83
MTR-003,2025-02-12 14:00:00,1735.98
MTR-003,2025-02-12 15:00:00,1738.06
MTR-003,2025-02-12 16:00:00,1739.75
MTR-003,2025-02-12 17:00:00,1741.1
MTR-003,2025-02-12 18:00:00,1743.02
MTR-003,2025-02-12 19:00:00,1744.17
MTR-003,2025-02-12 20:00:00,1745.17
MTR-003,2025-02-12 21:00:00,1746.92
MTR-003,2025-02-12 22:00:00,1748.34
MTR-003,2025-02-12 23:00:00,1749.44
MTR-003,2025-02-13 00:00:00,1751.31
MTR-003,2025-02-13 01:00:00,1752.7
MTR-003,2025-02-13 02:00:00,1754.04
MTR-003,2025-02-13 03:00:00,1755.85
MTR-003,2025-02-13 04:00:00,1757.11
MTR-003,2025-02-13 05:00:00,1758.33
MTR-003,2025-02-13 06:00:00,1759.66
MTR-003,2025-02-13 07:00:00,1761.72
MTR-003,2025-02-13 08:00:00,1763.44
MTR-003,2025-02-13 09:00:00,1764.55
MTR-003,2025-02-13 10:00:00,1766.62
MTR-003,2025-02-13 11:00:00,1768.5
MTR-003,2025-02-13 12:00:00,1770.09
MTR-003,2025-02-13 13:00:00,1771.85
MTR-003,2025-02-13 14:00:00,1773.86
MTR-003,2025-02-13 15:00:00,1774.95
MTR-003,2025-02-13 16:00:00,1775.56
MTR-003,2025-02-13 17:00:00,1777.59
MTR-003,2025-02-13 18:00:00,1779.62
MTR-003,2025-02-13 19:00:00,1780.92
MTR-003,2025-02-13 20:00:00,1782.38
MTR-003,2025-02-13 21:00:00,1783.92
MTR-003,2025-02-13 22:00:00,1785.93
MTR-003,2025-02-13 23:00:00,1786.81
MTR-003,2025-02-14 00:00:00,1787.54
MTR-003,2025-02-14 01:00:00,1790.2
MTR-003,2025-02-14 02:00:00,1791.84
MTR-003,2025-02-14 03:00:00,1793.66
MTR-003,2025-02-14 04:00:00,1795.85
MTR-003,2025-02-14 05:00:00,1797.44
MTR-003,2025-02-14 06:00:00,1798.82
MTR-003,2025-02-14 07:00:00,1800.39
MTR-003,2025-02-14 08:00:00,1801.7
MTR-003,2025-02-14 09:00:00,1803.02
MTR-003,2025-02-14 10:00:00,1804.09
MTR-003,2025-02-14 11:00:00,1806.37
MTR-003,2025-02-14 12:00:00,1807.81
MTR-003,2025-02-14 13:00:00,1808.67
MTR-003,2025-02-14 14:00:00,1809.37
MTR-003,2025-02-14 15:00:00,1810.98
MTR-003,2025-02-14 16:00:00,1811.8
MTR-003,2025-02-14 17:00:00,1813.59
MTR-003,2025-02-14 18:00:00,1815.03
MTR-003,2025-02-14 19:00:00,1816.63
MTR-003,2025-02-14 20:00:00,1817.41
MTR-003,2025-02-14 21:00:00,1818.87
MTR-003,2025-02-14 22:00:00,1819.88
MTR-003,2025-02-14 23:00:00,1820.51
MTR-003,2025-02-15 00:00:00,1821.91
MTR-003,2025-02-15 01:00:00,1823.08
MTR-003,2025-02-15 02:00:00,1824.67
MTR-003,2025-02-15 03:00:00,1826.4
MTR-003,2025-02-15 04:00:00,1827.05
MTR-003,2025-02-15 05:00:00,1828.02
MTR-003,2025-02-15 06:00:00,1829.11
MTR-003,2025-02-15 07:00:00,1830.56
MTR-003,2025-02-15 08:00:00,1832.18
MTR-003,2025-02-15 09:00:00,1834.1
MTR-003,2025-02-15 10:00:00,1835.03
MTR-003,2025-02-15 11:00:00,1836.49
MTR-003,2025-02-15 12:00:00,1837.52
MTR-003,2025-02-15 13:00:00,1839.07
MTR-003,2025-02-15 14:00:00,1841.31
MTR-003,2025-02-15 15:00:00,1843.0
MTR-003,2025-02-15 16:00:00,1844.73
MTR-003,2025-02-15 17:00:00,1845.56
MTR-003,2025-02-15 18:00:00,1845.97
MTR-003,2025-02-15 19:00:00,1849.11
MTR-003,2025-02-15 20:00:00,1850.72
MTR-003,2025-02-15 21:00:00,1852.02
MTR-003,2025-02-15 22:00:00,1853.79
MTR-003,2025-02-15 23:00:00,1854.97
MTR-003,2025-02-16 00:00:00,1856.87
MTR-003,2025-02-16 01:00:00,1858.76
MTR-003,2025-02-16 02:00:00,1860.51
MTR-003,2025-02-16 03:00:00,1862.21
MTR-003,2025-02-16 04:00:00,1864.07
MTR-003,2025-02-16 05:00:00,1865.37
MTR-003,2025-02-16 06:00:00,1867.39
MTR-003,2025-02-16 07:00:00,1868.81
MTR-003,2025-02-16 08:00:00,1870.69
MTR-003,2025-02-16 09:00:00,1871.6
